landmark,frame,x,y
LEFT_WRIST,27,614.54,222.15
LEFT_WRIST,28,558.75,196.90
LEFT_WRIST,29,782.51,250.65
LEFT_WRIST,30,410.90,200.12
LEFT_WRIST,31,431.36,206.09
LEFT_WRIST,32,431.01,205.61
LEFT_WRIST,33,555.69,192.03
LEFT_WRIST,34,601.22,238.07
LEFT_WRIST,35,736.89,203.38
LEFT_WRIST,36,780.47,199.60
LEFT_WRIST,37,777.87,198.99
LEFT_WRIST,38,782.24,198.05
LEFT_WRIST,39,707.54,207.51
LEFT_WRIST,40,580.60,203.06
LEFT_WRIST,41,605.18,346.19
LEFT_WRIST,42,688.91,409.15
LEFT_WRIST,43,520.30,248.12
LEFT_WRIST,44,675.33,347.73
LEFT_WRIST,45,562.24,211.49
LEFT_WRIST,46,596.95,261.09
LEFT_WRIST,47,666.45,264.27
LEFT_WRIST,48,644.58,251.94
LEFT_WRIST,49,613.36,270.85
LEFT_WRIST,50,739.39,177.84
LEFT_WRIST,51,675.58,179.60
LEFT_WRIST,52,579.21,197.71
LEFT_WRIST,53,495.79,148.89
LEFT_WRIST,54,468.68,150.12
LEFT_WRIST,55,468.59,150.26
LEFT_WRIST,56,468.94,149.05
LEFT_WRIST,57,595.14,210.26
LEFT_WRIST,58,608.18,164.56
LEFT_WRIST,59,716.97,151.03
LEFT_WRIST,60,759.97,136.70
LEFT_WRIST,61,760.48,142.82
LEFT_WRIST,62,765.31,127.95
LEFT_WRIST,63,719.05,126.40
LEFT_WRIST,64,628.87,349.76
LEFT_WRIST,65,520.19,189.38
LEFT_WRIST,66,533.94,205.09
LEFT_WRIST,67,530.12,208.07
LEFT_WRIST,68,591.04,190.10
LEFT_WRIST,69,512.38,120.48
LEFT_WRIST,70,635.25,152.64
LEFT_WRIST,71,659.20,165.90
LEFT_WRIST,72,639.34,122.73
LEFT_WRIST,73,636.53,126.30
LEFT_WRIST,74,647.21,167.85
LEFT_WRIST,75,644.74,142.65
LEFT_WRIST,76,627.57,152.46
LEFT_WRIST,77,665.83,310.44
LEFT_WRIST,78,659.18,349.15
LEFT_WRIST,79,636.43,188.34
LEFT_WRIST,80,585.76,185.59
LEFT_WRIST,83,634.94,135.52
LEFT_WRIST,84,636.17,140.22
LEFT_WRIST,85,652.50,138.50
LEFT_WRIST,86,684.72,150.37
LEFT_WRIST,87,700.97,155.91
LEFT_WRIST,89,676.50,181.46
LEFT_WRIST,90,677.73,182.39
LEFT_WRIST,91,659.50,164.17
LEFT_WRIST,92,664.91,169.11
LEFT_WRIST,93,634.99,132.91
LEFT_WRIST,94,646.74,148.85
LEFT_WRIST,95,724.04,211.45
LEFT_WRIST,96,696.85,194.35
LEFT_WRIST,97,627.73,124.50
LEFT_WRIST,98,629.08,125.58
LEFT_WRIST,99,590.02,139.89
LEFT_WRIST,103,558.76,213.33
LEFT_WRIST,104,630.97,128.77
LEFT_WRIST,105,631.78,128.98
LEFT_WRIST,106,622.02,124.01
LEFT_WRIST,107,636.83,129.17
LEFT_WRIST,108,634.86,125.99
LEFT_WRIST,109,663.60,139.68
LEFT_WRIST,111,674.12,183.58
LEFT_WRIST,112,676.46,214.48
LEFT_WRIST,113,676.14,203.79
LEFT_WRIST,114,655.18,201.71
LEFT_WRIST,115,636.20,153.34
LEFT_WRIST,116,669.04,138.45
LEFT_WRIST,117,679.03,138.44
LEFT_WRIST,118,675.28,144.56
LEFT_WRIST,119,672.49,134.77
LEFT_WRIST,120,673.51,138.72
LEFT_WRIST,121,669.27,130.63
LEFT_WRIST,122,653.43,138.70
LEFT_WRIST,125,689.60,231.08
LEFT_WRIST,127,632.06,208.81
LEFT_WRIST,128,680.80,138.76
LEFT_WRIST,129,684.33,141.43
LEFT_WRIST,130,685.52,139.04
LEFT_WRIST,131,687.73,139.39
LEFT_WRIST,132,686.00,152.88
LEFT_WRIST,133,697.32,154.07
LEFT_WRIST,134,672.98,168.23
LEFT_WRIST,135,687.32,196.24
LEFT_WRIST,136,627.87,211.66
LEFT_WRIST,137,654.96,191.37
LEFT_WRIST,138,643.63,182.57
LEFT_WRIST,140,619.50,191.16
LEFT_WRIST,141,589.99,216.71
LEFT_WRIST,142,649.96,225.40
LEFT_WRIST,143,645.56,228.54
LEFT_WRIST,144,694.05,234.31
LEFT_WRIST,145,636.48,255.42
LEFT_WRIST,146,721.33,237.61
LEFT_WRIST,147,713.36,240.98
LEFT_WRIST,148,802.84,228.59
LEFT_WRIST,149,801.44,232.11
LEFT_WRIST,150,826.50,228.61
LEFT_WRIST,151,594.08,219.46
LEFT_WRIST,152,673.57,220.55
LEFT_WRIST,153,677.59,265.55
LEFT_WRIST,154,680.52,286.65
LEFT_WRIST,155,685.27,237.75
LEFT_WRIST,156,527.97,227.20
LEFT_WRIST,157,556.15,230.74
LEFT_WRIST,158,616.80,228.94
LEFT_WRIST,159,780.83,226.84
LEFT_WRIST,160,781.97,227.49
LEFT_WRIST,161,896.36,237.60
LEFT_WRIST,162,906.90,229.64
LEFT_WRIST,163,904.35,234.29
LEFT_WRIST,164,880.22,239.24
LEFT_WRIST,165,833.64,247.16
LEFT_WRIST,166,833.85,248.14
LEFT_WRIST,167,726.07,244.55
LEFT_WRIST,168,677.19,224.70
LEFT_WRIST,169,575.52,279.09
LEFT_WRIST,170,513.00,290.55
LEFT_WRIST,171,478.42,294.77
LEFT_WRIST,172,478.34,294.80
LEFT_WRIST,173,459.81,295.74
LEFT_WRIST,174,464.03,297.81
LEFT_WRIST,175,479.16,299.34
LEFT_WRIST,176,508.20,304.84
LEFT_WRIST,177,552.31,304.44
LEFT_WRIST,178,552.46,304.57
LEFT_WRIST,179,653.92,301.46
LEFT_WRIST,180,643.55,267.36
LEFT_WRIST,181,585.78,247.83
LEFT_WRIST,182,821.89,309.15
LEFT_WRIST,183,851.56,307.14
RIGHT_WRIST,0,718.98,418.96
RIGHT_WRIST,1,640.22,427.36
RIGHT_WRIST,2,651.32,417.18
RIGHT_WRIST,3,614.83,441.46
RIGHT_WRIST,4,604.59,439.40
RIGHT_WRIST,5,606.55,398.48
RIGHT_WRIST,6,456.43,355.54
RIGHT_WRIST,7,441.90,334.14
RIGHT_WRIST,8,441.55,334.14
RIGHT_WRIST,9,447.68,321.10
RIGHT_WRIST,10,501.11,306.35
RIGHT_WRIST,11,670.96,382.30
RIGHT_WRIST,12,674.72,276.75
RIGHT_WRIST,13,772.50,255.97
RIGHT_WRIST,14,771.33,259.22
RIGHT_WRIST,15,812.04,242.71
RIGHT_WRIST,16,805.38,225.40
RIGHT_WRIST,17,767.62,215.22
RIGHT_WRIST,18,636.51,219.54
RIGHT_WRIST,19,671.97,204.51
RIGHT_WRIST,20,660.15,201.33
RIGHT_WRIST,21,636.37,229.69
RIGHT_WRIST,22,436.85,184.63
RIGHT_WRIST,23,430.20,198.71
RIGHT_WRIST,24,440.05,202.95
RIGHT_WRIST,25,619.65,201.87
RIGHT_WRIST,26,638.19,197.59
RIGHT_WRIST,27,568.99,201.43
RIGHT_WRIST,28,731.44,243.98
RIGHT_WRIST,29,418.89,197.42
RIGHT_WRIST,30,804.56,262.81
RIGHT_WRIST,31,777.52,286.43
RIGHT_WRIST,32,777.56,286.72
RIGHT_WRIST,33,704.22,302.29
RIGHT_WRIST,34,628.97,299.51
RIGHT_WRIST,35,525.81,327.33
RIGHT_WRIST,36,467.86,352.84
RIGHT_WRIST,37,455.24,361.75
RIGHT_WRIST,38,456.19,361.84
RIGHT_WRIST,39,495.54,366.68
RIGHT_WRIST,40,571.99,361.63
RIGHT_WRIST,41,601.04,295.41
RIGHT_WRIST,42,494.19,201.59
RIGHT_WRIST,43,669.59,357.95
RIGHT_WRIST,44,495.15,213.58
RIGHT_WRIST,45,721.40,392.06
RIGHT_WRIST,46,616.26,280.19
RIGHT_WRIST,47,641.22,254.39
RIGHT_WRIST,48,696.61,214.06
RIGHT_WRIST,49,701.15,212.05
RIGHT_WRIST,50,494.04,417.79
RIGHT_WRIST,51,494.04,400.88
RIGHT_WRIST,52,528.95,391.59
RIGHT_WRIST,53,607.46,310.15
RIGHT_WRIST,54,670.62,347.08
RIGHT_WRIST,55,668.81,348.08
RIGHT_WRIST,56,744.56,369.04
RIGHT_WRIST,57,683.15,267.54
RIGHT_WRIST,58,736.10,290.53
RIGHT_WRIST,59,702.92,279.73
RIGHT_WRIST,60,574.30,287.99
RIGHT_WRIST,61,572.57,282.67
RIGHT_WRIST,62,536.90,182.94
RIGHT_WRIST,63,520.59,160.86
RIGHT_WRIST,64,525.67,181.78
RIGHT_WRIST,65,517.70,186.98
RIGHT_WRIST,66,563.04,190.95
RIGHT_WRIST,67,554.34,196.03
RIGHT_WRIST,68,563.96,184.66
RIGHT_WRIST,69,655.31,173.48
RIGHT_WRIST,70,601.69,155.21
RIGHT_WRIST,71,677.24,171.86
RIGHT_WRIST,72,649.37,145.87
RIGHT_WRIST,73,645.79,152.46
RIGHT_WRIST,74,614.20,175.43
RIGHT_WRIST,75,607.67,133.83
RIGHT_WRIST,76,581.16,156.30
RIGHT_WRIST,77,563.57,164.31
RIGHT_WRIST,78,562.85,164.31
RIGHT_WRIST,79,572.48,165.05
RIGHT_WRIST,80,601.02,161.24
RIGHT_WRIST,83,660.69,157.32
RIGHT_WRIST,84,656.62,155.36
RIGHT_WRIST,85,663.05,160.00
RIGHT_WRIST,86,704.95,167.06
RIGHT_WRIST,87,725.86,164.60
RIGHT_WRIST,89,652.20,164.29
RIGHT_WRIST,90,652.60,163.56
RIGHT_WRIST,91,642.41,175.60
RIGHT_WRIST,92,629.23,155.00
RIGHT_WRIST,93,605.23,135.33
RIGHT_WRIST,94,612.32,147.13
RIGHT_WRIST,95,589.75,137.09
RIGHT_WRIST,96,608.64,138.51
RIGHT_WRIST,97,613.91,125.81
RIGHT_WRIST,98,626.40,121.03
RIGHT_WRIST,99,619.55,124.18
RIGHT_WRIST,103,643.63,150.47
RIGHT_WRIST,104,651.53,145.86
RIGHT_WRIST,105,660.53,138.54
RIGHT_WRIST,106,663.16,133.98
RIGHT_WRIST,107,665.02,135.91
RIGHT_WRIST,108,659.20,134.31
RIGHT_WRIST,109,680.05,139.46
RIGHT_WRIST,111,677.89,188.58
RIGHT_WRIST,112,668.06,200.34
RIGHT_WRIST,113,666.32,188.22
RIGHT_WRIST,114,694.99,243.15
RIGHT_WRIST,115,657.97,124.35
RIGHT_WRIST,116,668.70,134.30
RIGHT_WRIST,117,654.37,132.88
RIGHT_WRIST,118,679.94,134.30
RIGHT_WRIST,119,671.44,131.33
RIGHT_WRIST,120,675.81,126.25
RIGHT_WRIST,121,677.33,128.61
RIGHT_WRIST,122,681.80,135.97
RIGHT_WRIST,125,698.45,214.09
RIGHT_WRIST,127,706.75,159.41
RIGHT_WRIST,128,710.17,156.59
RIGHT_WRIST,129,700.97,149.82
RIGHT_WRIST,130,705.36,148.20
RIGHT_WRIST,131,705.67,149.46
RIGHT_WRIST,132,726.88,160.61
RIGHT_WRIST,133,716.91,156.87
RIGHT_WRIST,134,705.64,172.34
RIGHT_WRIST,135,668.89,184.55
RIGHT_WRIST,136,628.69,200.41
RIGHT_WRIST,137,626.06,199.33
RIGHT_WRIST,138,618.95,190.79
RIGHT_WRIST,140,565.84,206.41
RIGHT_WRIST,141,563.56,221.24
RIGHT_WRIST,142,557.63,265.87
RIGHT_WRIST,143,558.57,265.61
RIGHT_WRIST,144,572.78,268.24
RIGHT_WRIST,145,724.51,196.96
RIGHT_WRIST,146,721.16,186.52
RIGHT_WRIST,147,721.04,191.52
RIGHT_WRIST,148,799.98,246.34
RIGHT_WRIST,149,800.08,247.73
RIGHT_WRIST,150,844.04,227.33
RIGHT_WRIST,151,837.95,221.88
RIGHT_WRIST,152,787.35,225.42
RIGHT_WRIST,153,657.00,224.90
RIGHT_WRIST,154,670.70,235.90
RIGHT_WRIST,155,657.16,238.95
RIGHT_WRIST,156,619.49,226.24
RIGHT_WRIST,157,751.82,222.51
RIGHT_WRIST,158,768.20,219.58
RIGHT_WRIST,159,608.86,216.51
RIGHT_WRIST,160,606.48,215.34
RIGHT_WRIST,161,574.86,209.84
RIGHT_WRIST,162,658.58,217.02
RIGHT_WRIST,163,655.62,213.39
RIGHT_WRIST,164,672.36,234.90
RIGHT_WRIST,165,706.04,245.69
RIGHT_WRIST,166,683.56,246.42
RIGHT_WRIST,167,708.18,239.29
RIGHT_WRIST,168,681.95,244.15
RIGHT_WRIST,169,720.37,218.30
RIGHT_WRIST,170,751.59,233.26
RIGHT_WRIST,171,764.85,237.66
RIGHT_WRIST,172,764.91,237.17
RIGHT_WRIST,173,775.24,239.48
RIGHT_WRIST,174,769.88,233.68
RIGHT_WRIST,175,740.22,249.74
RIGHT_WRIST,176,717.39,249.76
RIGHT_WRIST,177,637.32,329.40
RIGHT_WRIST,178,640.22,333.29
RIGHT_WRIST,179,674.53,292.37
RIGHT_WRIST,180,636.88,251.97
RIGHT_WRIST,181,776.51,314.08
RIGHT_WRIST,182,550.84,249.28
RIGHT_WRIST,183,528.30,259.73
LEFT_PINKY,0,577.26,449.83
LEFT_PINKY,1,575.42,467.37
LEFT_PINKY,2,575.44,467.19
LEFT_PINKY,3,583.51,468.92
LEFT_PINKY,4,595.57,465.64
LEFT_PINKY,5,626.53,452.41
LEFT_PINKY,6,650.28,467.65
LEFT_PINKY,7,672.73,426.25
LEFT_PINKY,8,672.92,425.84
LEFT_PINKY,9,680.49,440.54
LEFT_PINKY,10,713.46,371.90
LEFT_PINKY,11,668.43,395.85
LEFT_PINKY,12,648.53,284.97
LEFT_PINKY,13,561.47,344.07
LEFT_PINKY,14,545.59,336.56
LEFT_PINKY,15,546.32,247.10
LEFT_PINKY,16,431.67,272.25
LEFT_PINKY,17,425.47,242.09
LEFT_PINKY,18,447.47,211.83
LEFT_PINKY,19,563.62,202.08
LEFT_PINKY,20,563.88,202.14
LEFT_PINKY,21,647.97,217.69
LEFT_PINKY,22,821.37,185.11
LEFT_PINKY,23,842.81,184.94
LEFT_PINKY,24,816.43,192.00
LEFT_PINKY,25,643.16,211.43
LEFT_PINKY,26,644.94,202.47
LEFT_PINKY,27,609.89,225.49
LEFT_PINKY,28,558.88,201.41
LEFT_PINKY,29,799.68,258.71
LEFT_PINKY,30,389.09,211.50
LEFT_PINKY,31,407.83,205.48
LEFT_PINKY,32,407.33,204.97
LEFT_PINKY,33,554.11,195.83
LEFT_PINKY,34,596.42,239.35
LEFT_PINKY,35,754.44,211.07
LEFT_PINKY,36,799.81,202.12
LEFT_PINKY,37,795.76,202.55
LEFT_PINKY,38,801.03,198.65
LEFT_PINKY,39,714.65,202.48
LEFT_PINKY,40,567.50,203.00
LEFT_PINKY,41,606.65,360.97
LEFT_PINKY,42,698.57,427.83
LEFT_PINKY,43,503.82,251.31
LEFT_PINKY,44,680.41,357.72
LEFT_PINKY,45,560.08,201.83
LEFT_PINKY,46,592.53,253.12
LEFT_PINKY,47,677.58,265.64
LEFT_PINKY,48,644.47,248.02
LEFT_PINKY,49,609.69,269.74
LEFT_PINKY,50,752.33,174.29
LEFT_PINKY,51,682.03,172.35
LEFT_PINKY,52,576.87,192.65
LEFT_PINKY,53,476.64,144.61
LEFT_PINKY,54,455.78,144.84
LEFT_PINKY,55,455.59,144.85
LEFT_PINKY,56,450.82,146.11
LEFT_PINKY,57,596.55,206.62
LEFT_PINKY,58,608.72,160.57
LEFT_PINKY,59,727.06,162.11
LEFT_PINKY,60,778.72,127.67
LEFT_PINKY,61,779.72,127.16
LEFT_PINKY,62,774.41,118.67
LEFT_PINKY,63,719.40,122.45
LEFT_PINKY,64,627.56,370.42
LEFT_PINKY,65,506.92,195.08
LEFT_PINKY,66,523.57,209.29
LEFT_PINKY,67,522.01,212.24
LEFT_PINKY,68,582.50,192.27
LEFT_PINKY,69,510.06,114.05
LEFT_PINKY,70,647.99,150.25
LEFT_PINKY,71,678.43,168.92
LEFT_PINKY,72,649.07,131.68
LEFT_PINKY,73,639.99,140.20
LEFT_PINKY,74,644.95,187.34
LEFT_PINKY,75,632.92,144.92
LEFT_PINKY,76,626.22,151.20
LEFT_PINKY,77,667.43,324.55
LEFT_PINKY,78,660.27,368.71
LEFT_PINKY,79,634.54,191.86
LEFT_PINKY,80,575.34,186.85
LEFT_PINKY,83,646.97,138.96
LEFT_PINKY,84,647.74,146.63
LEFT_PINKY,85,666.19,139.99
LEFT_PINKY,86,699.33,152.84
LEFT_PINKY,87,720.27,158.09
LEFT_PINKY,89,675.43,178.20
LEFT_PINKY,90,676.91,178.07
LEFT_PINKY,91,658.08,167.74
LEFT_PINKY,92,659.96,171.88
LEFT_PINKY,93,621.70,131.40
LEFT_PINKY,94,634.85,152.29
LEFT_PINKY,95,723.61,222.17
LEFT_PINKY,96,698.90,203.83
LEFT_PINKY,97,608.59,122.93
LEFT_PINKY,98,611.37,126.01
LEFT_PINKY,99,576.87,139.20
LEFT_PINKY,103,552.42,205.35
LEFT_PINKY,104,640.74,123.27
LEFT_PINKY,105,643.27,123.26
LEFT_PINKY,106,641.70,116.12
LEFT_PINKY,107,657.13,121.48
LEFT_PINKY,108,651.71,121.17
LEFT_PINKY,109,679.80,133.04
LEFT_PINKY,111,670.96,179.74
LEFT_PINKY,112,674.66,210.78
LEFT_PINKY,113,672.40,201.01
LEFT_PINKY,114,658.31,196.75
LEFT_PINKY,115,629.93,141.18
LEFT_PINKY,116,653.68,135.01
LEFT_PINKY,117,659.72,135.97
LEFT_PINKY,118,652.31,134.44
LEFT_PINKY,119,653.69,131.86
LEFT_PINKY,120,656.21,127.32
LEFT_PINKY,121,654.36,130.04
LEFT_PINKY,122,645.98,137.59
LEFT_PINKY,125,691.07,233.32
LEFT_PINKY,127,624.07,203.09
LEFT_PINKY,128,693.44,133.56
LEFT_PINKY,129,707.26,133.95
LEFT_PINKY,130,712.66,134.84
LEFT_PINKY,131,714.16,134.85
LEFT_PINKY,132,700.67,148.05
LEFT_PINKY,133,716.67,153.10
LEFT_PINKY,134,691.57,171.47
LEFT_PINKY,135,682.12,189.55
LEFT_PINKY,136,628.59,220.59
LEFT_PINKY,137,653.98,188.46
LEFT_PINKY,138,640.37,185.64
LEFT_PINKY,140,614.59,200.31
LEFT_PINKY,141,577.51,228.31
LEFT_PINKY,142,635.78,233.76
LEFT_PINKY,143,630.78,237.25
LEFT_PINKY,144,681.19,240.49
LEFT_PINKY,145,614.16,258.27
LEFT_PINKY,146,717.55,234.40
LEFT_PINKY,147,701.91,244.02
LEFT_PINKY,148,810.74,229.86
LEFT_PINKY,149,814.09,235.52
LEFT_PINKY,150,840.20,225.22
LEFT_PINKY,151,580.24,209.66
LEFT_PINKY,152,681.79,216.92
LEFT_PINKY,153,684.90,271.64
LEFT_PINKY,154,686.41,298.17
LEFT_PINKY,155,684.02,235.98
LEFT_PINKY,156,506.39,234.47
LEFT_PINKY,157,536.15,234.91
LEFT_PINKY,158,615.81,232.14
LEFT_PINKY,159,783.66,227.36
LEFT_PINKY,160,783.83,227.94
LEFT_PINKY,161,918.58,239.28
LEFT_PINKY,162,927.63,230.83
LEFT_PINKY,163,924.76,233.44
LEFT_PINKY,164,898.79,242.21
LEFT_PINKY,165,844.05,248.08
LEFT_PINKY,166,844.92,249.15
LEFT_PINKY,167,724.29,244.12
LEFT_PINKY,168,675.60,216.40
LEFT_PINKY,169,566.85,294.12
LEFT_PINKY,170,493.46,298.90
LEFT_PINKY,171,456.97,305.37
LEFT_PINKY,172,456.82,305.43
LEFT_PINKY,173,436.87,306.18
LEFT_PINKY,174,443.09,308.04
LEFT_PINKY,175,459.37,308.13
LEFT_PINKY,176,492.68,313.31
LEFT_PINKY,177,541.22,309.41
LEFT_PINKY,178,541.26,309.77
LEFT_PINKY,179,656.63,304.54
LEFT_PINKY,180,641.39,258.56
LEFT_PINKY,181,572.53,237.87
LEFT_PINKY,182,839.08,314.95
LEFT_PINKY,183,867.76,318.04
RIGHT_PINKY,0,731.85,429.05
RIGHT_PINKY,1,642.24,438.86
RIGHT_PINKY,2,655.63,427.57
RIGHT_PINKY,3,616.11,455.62
RIGHT_PINKY,4,604.63,449.52
RIGHT_PINKY,5,606.18,406.42
RIGHT_PINKY,6,442.18,361.33
RIGHT_PINKY,7,420.33,340.21
RIGHT_PINKY,8,420.19,340.09
RIGHT_PINKY,9,426.88,326.46
RIGHT_PINKY,10,481.29,308.23
RIGHT_PINKY,11,678.08,396.64
RIGHT_PINKY,12,672.51,274.09
RIGHT_PINKY,13,791.05,262.86
RIGHT_PINKY,14,788.32,263.33
RIGHT_PINKY,15,831.62,246.54
RIGHT_PINKY,16,823.55,229.20
RIGHT_PINKY,17,789.95,224.64
RIGHT_PINKY,18,639.67,217.23
RIGHT_PINKY,19,680.13,206.82
RIGHT_PINKY,20,667.09,202.57
RIGHT_PINKY,21,647.31,231.58
RIGHT_PINKY,22,419.65,182.65
RIGHT_PINKY,23,410.02,196.57
RIGHT_PINKY,24,422.15,200.06
RIGHT_PINKY,25,625.91,200.81
RIGHT_PINKY,26,645.08,194.98
RIGHT_PINKY,27,557.22,193.01
RIGHT_PINKY,28,747.37,247.68
RIGHT_PINKY,29,400.28,196.68
RIGHT_PINKY,30,822.55,273.73
RIGHT_PINKY,31,791.98,295.06
RIGHT_PINKY,32,792.03,295.23
RIGHT_PINKY,33,718.36,306.60
RIGHT_PINKY,34,631.04,308.61
RIGHT_PINKY,35,517.68,333.62
RIGHT_PINKY,36,454.92,362.73
RIGHT_PINKY,37,438.80,373.22
RIGHT_PINKY,38,439.03,373.38
RIGHT_PINKY,39,481.46,377.17
RIGHT_PINKY,40,565.92,374.37
RIGHT_PINKY,41,602.03,308.32
RIGHT_PINKY,42,487.91,201.10
RIGHT_PINKY,43,673.46,367.03
RIGHT_PINKY,44,480.08,196.20
RIGHT_PINKY,45,733.62,405.27
RIGHT_PINKY,46,616.35,277.38
RIGHT_PINKY,47,644.26,252.26
RIGHT_PINKY,48,715.38,207.08
RIGHT_PINKY,49,720.41,205.33
RIGHT_PINKY,50,486.55,430.57
RIGHT_PINKY,51,481.73,414.65
RIGHT_PINKY,52,522.31,399.74
RIGHT_PINKY,53,615.17,323.46
RIGHT_PINKY,54,676.61,363.08
RIGHT_PINKY,55,676.19,361.07
RIGHT_PINKY,56,756.57,385.84
RIGHT_PINKY,57,686.64,266.75
RIGHT_PINKY,58,751.24,302.38
RIGHT_PINKY,59,709.50,292.55
RIGHT_PINKY,60,576.38,298.62
RIGHT_PINKY,61,572.83,292.02
RIGHT_PINKY,62,535.70,184.47
RIGHT_PINKY,63,519.62,160.04
RIGHT_PINKY,64,515.16,186.70
RIGHT_PINKY,65,497.71,194.10
RIGHT_PINKY,66,557.39,187.92
RIGHT_PINKY,67,546.27,192.34
RIGHT_PINKY,68,566.75,188.50
RIGHT_PINKY,69,650.46,183.09
RIGHT_PINKY,70,610.03,154.81
RIGHT_PINKY,71,688.12,179.62
RIGHT_PINKY,72,662.69,146.91
RIGHT_PINKY,73,657.24,152.70
RIGHT_PINKY,74,615.84,174.83
RIGHT_PINKY,75,614.99,142.66
RIGHT_PINKY,76,587.62,161.27
RIGHT_PINKY,77,557.21,178.33
RIGHT_PINKY,78,555.84,177.86
RIGHT_PINKY,79,562.68,176.45
RIGHT_PINKY,80,594.69,162.18
RIGHT_PINKY,83,664.63,150.62
RIGHT_PINKY,84,664.40,150.71
RIGHT_PINKY,85,674.80,158.81
RIGHT_PINKY,86,717.52,168.93
RIGHT_PINKY,87,745.90,167.10
RIGHT_PINKY,89,659.86,171.77
RIGHT_PINKY,90,660.04,171.56
RIGHT_PINKY,91,641.45,171.73
RIGHT_PINKY,92,636.69,172.62
RIGHT_PINKY,93,603.63,120.73
RIGHT_PINKY,94,611.20,144.03
RIGHT_PINKY,95,582.56,129.87
RIGHT_PINKY,96,602.30,130.81
RIGHT_PINKY,97,602.55,121.57
RIGHT_PINKY,98,611.49,119.71
RIGHT_PINKY,99,600.94,122.84
RIGHT_PINKY,103,640.95,142.09
RIGHT_PINKY,104,656.35,133.29
RIGHT_PINKY,105,666.67,129.26
RIGHT_PINKY,106,680.30,130.16
RIGHT_PINKY,107,677.69,130.10
RIGHT_PINKY,108,674.87,127.94
RIGHT_PINKY,109,700.53,135.67
RIGHT_PINKY,111,681.79,184.67
RIGHT_PINKY,112,676.98,208.82
RIGHT_PINKY,113,671.99,194.91
RIGHT_PINKY,114,691.79,244.07
RIGHT_PINKY,115,652.25,112.46
RIGHT_PINKY,116,659.57,126.65
RIGHT_PINKY,117,647.83,132.78
RIGHT_PINKY,118,660.76,129.45
RIGHT_PINKY,119,653.06,127.34
RIGHT_PINKY,120,657.21,119.25
RIGHT_PINKY,121,659.96,124.47
RIGHT_PINKY,122,667.28,130.49
RIGHT_PINKY,125,699.36,233.23
RIGHT_PINKY,127,711.99,152.06
RIGHT_PINKY,128,719.77,141.45
RIGHT_PINKY,129,713.46,141.01
RIGHT_PINKY,130,722.10,145.83
RIGHT_PINKY,131,722.49,145.96
RIGHT_PINKY,132,737.48,155.43
RIGHT_PINKY,133,728.62,155.78
RIGHT_PINKY,134,712.07,170.58
RIGHT_PINKY,135,680.51,188.79
RIGHT_PINKY,136,635.90,213.49
RIGHT_PINKY,137,631.03,210.15
RIGHT_PINKY,138,626.63,194.65
RIGHT_PINKY,140,554.86,204.15
RIGHT_PINKY,141,554.36,224.34
RIGHT_PINKY,142,540.47,271.19
RIGHT_PINKY,143,541.30,271.15
RIGHT_PINKY,144,562.32,271.33
RIGHT_PINKY,145,716.98,185.09
RIGHT_PINKY,146,712.50,170.04
RIGHT_PINKY,147,710.93,177.51
RIGHT_PINKY,148,814.21,238.99
RIGHT_PINKY,149,813.86,240.50
RIGHT_PINKY,150,858.30,222.95
RIGHT_PINKY,151,853.23,219.27
RIGHT_PINKY,152,803.29,228.03
RIGHT_PINKY,153,634.38,214.05
RIGHT_PINKY,154,652.94,229.56
RIGHT_PINKY,155,649.00,235.09
RIGHT_PINKY,156,620.58,232.46
RIGHT_PINKY,157,763.91,223.01
RIGHT_PINKY,158,782.11,223.39
RIGHT_PINKY,159,598.50,216.42
RIGHT_PINKY,160,595.95,216.04
RIGHT_PINKY,161,565.62,209.25
RIGHT_PINKY,162,673.07,221.43
RIGHT_PINKY,163,673.95,214.31
RIGHT_PINKY,164,686.01,230.88
RIGHT_PINKY,165,711.13,242.45
RIGHT_PINKY,166,693.09,246.76
RIGHT_PINKY,167,718.63,240.67
RIGHT_PINKY,168,673.38,233.66
RIGHT_PINKY,169,713.89,205.73
RIGHT_PINKY,170,750.15,221.00
RIGHT_PINKY,171,767.69,225.85
RIGHT_PINKY,172,767.85,225.52
RIGHT_PINKY,173,779.43,225.38
RIGHT_PINKY,174,779.69,222.19
RIGHT_PINKY,175,751.74,240.51
RIGHT_PINKY,176,733.83,248.55
RIGHT_PINKY,177,635.11,335.37
RIGHT_PINKY,178,638.40,340.20
RIGHT_PINKY,179,674.67,295.22
RIGHT_PINKY,180,634.13,243.26
RIGHT_PINKY,181,785.14,329.44
RIGHT_PINKY,182,541.82,232.56
RIGHT_PINKY,183,514.35,245.64
LEFT_INDEX,0,581.89,449.30
LEFT_INDEX,1,579.78,470.15
LEFT_INDEX,2,579.97,469.77
LEFT_INDEX,3,585.98,467.08
LEFT_INDEX,4,595.03,458.61
LEFT_INDEX,5,621.58,449.02
LEFT_INDEX,6,641.44,463.41
LEFT_INDEX,7,665.98,424.75
LEFT_INDEX,8,667.26,424.42
LEFT_INDEX,9,673.10,437.42
LEFT_INDEX,10,708.51,378.48
LEFT_INDEX,11,671.13,393.28
LEFT_INDEX,12,650.16,285.85
LEFT_INDEX,13,568.73,347.21
LEFT_INDEX,14,552.28,337.96
LEFT_INDEX,15,556.76,244.07
LEFT_INDEX,16,430.58,271.08
